theory_id,paper_url,paper_name,paper_year
1,https://pubmed.ncbi.nlm.nih.gov/28261744/,Sex differences in oxidative stress resistance in relation to longevity in Drosophila melanogaster.,2017
7,https://pubmed.ncbi.nlm.nih.gov/19726187/,The regulation of aging: does autophagy underlie longevity?,2009
10,https://pubmed.ncbi.nlm.nih.gov/29809154/,Epigenetic drift of H3K27me3 in aging links glycolysis to healthy longevity in ,2018
3,https://pubmed.ncbi.nlm.nih.gov/23924582/,Mitochondrial membrane lipidome defines yeast longevity.,2013
1,https://pubmed.ncbi.nlm.nih.gov/26056713/,"Characterization of skn-1/wdr-23 phenotypes in Caenorhabditis elegans; pleiotrophy, aging, glutathione, and interactions with other longevity pathways.",2015
8,https://pubmed.ncbi.nlm.nih.gov/17561709/,[Hyperinsulinemia and aging].,2007
8,https://www.medrxiv.org/content/10.1101/2023.10.22.23297277,DiabetIA: Building Machine Learning Models for Type 2 Diabetes Complications,2023
1,https://www.medrxiv.org/content/10.1101/2023.05.26.23290528,"Cholera deaths during outbreaks in Uvira, Eastern Democratic Republic of Congo, September 2021-January 2023",2023
6,https://www.medrxiv.org/content/10.1101/2023.10.22.23297375,Electroconvulsive therapy increases cortical thickness in depression: A systematic review,2023
1,https://www.medrxiv.org/content/10.1101/2023.10.17.23297185,Systematic assessment of early brain injury severity at admission with aneurysmal subarachnoid hemorrhage,2023
10,https://www.medrxiv.org/content/10.1101/2023.10.19.23297288,Low-flow in aortic valve stenosis patients with reduced ejection fraction does not depend on left ventricular function,2023
1,https://www.medrxiv.org/content/10.1101/2023.10.19.23297286,Specific morphology of coronary artery aneurysms in mainly Caucasian Kawasaki Disease patients - Initial data from the Cardiac Catheterization in Kawasaki Disease registry,2023
1,https://www.medrxiv.org/content/10.1101/2023.10.23.23297425,Intravascular Imaging-Guided Versus Angiography-Guided PCI: Systematic Review and Meta-analysis of 24 Randomized Controlled Trials,2023
1,https://www.medrxiv.org/content/10.1101/2023.10.23.23297445,Increased Risks of Large-Artery Atherosclerosis and Brainstem Stroke in Patients With Nasopharyngeal Carcinoma,2023
1,https://www.medrxiv.org/content/10.1101/2023.10.17.23297166,Diffusion Deep Learning for Brain Age Prediction and Longitudinal Tracking in Children Through Adulthood,2023
4,https://www.medrxiv.org/content/10.1101/2023.10.19.23297288,Low-flow in aortic valve stenosis patients with reduced ejection fraction does not depend on left ventricular function,2023
9,https://www.medrxiv.org/content/10.1101/2023.10.23.23297410,"Analysis of rare coding variants in 470,000 exome-sequenced subjects characterises contributions to risk of type 2 diabetes",2023
1,https://www.medrxiv.org/content/10.1101/2023.10.22.23297277,DiabetIA: Building Machine Learning Models for Type 2 Diabetes Complications,2023
8,https://www.medrxiv.org/content/10.1101/2023.10.23.23297410,"Analysis of rare coding variants in 470,000 exome-sequenced subjects characterises contributions to risk of type 2 diabetes",2023
4,https://www.medrxiv.org/content/10.1101/2023.10.23.23297445,Increased Risks of Large-Artery Atherosclerosis and Brainstem Stroke in Patients With Nasopharyngeal Carcinoma,2023
7,https://www.medrxiv.org/content/10.1101/2023.10.24.23297227,Frequency of Variants in Mendelian Alzheimer's Disease Genes within the Alzheimer's Disease Sequencing Project (ADSP),2023
9,https://www.medrxiv.org/content/10.1101/2023.10.24.23297227,Frequency of Variants in Mendelian Alzheimer's Disease Genes within the Alzheimer's Disease Sequencing Project (ADSP),2023
10,https://www.medrxiv.org/content/10.1101/2023.10.23.23297068,Exploring global and specific pathogenic mechanisms in Chronic Chagas Cardiomyopathy through multi-omics integration,2023
5,https://www.medrxiv.org/content/10.1101/2023.10.23.23297335,Altered Platelet-Megakaryocyte Endocytosis and Trafficking of Albumin and Fibrinogen in RUNX1 Haplodeficiency,2023
6,https://www.medrxiv.org/content/10.1101/2023.10.18.23297225,Diagnostic and prognostic value of the gasdermins in gastric cancer,2023
6,https://www.medrxiv.org/content/10.1101/2023.10.19.23297288,Low-flow in aortic valve stenosis patients with reduced ejection fraction does not depend on left ventricular function,2023
9,https://www.medrxiv.org/content/10.1101/2023.10.23.23297443,Drug classes affecting intracranial aneurysm risk: genetic correlation and Mendelian randomization,2023
6,https://www.medrxiv.org/content/10.1101/2023.10.23.23297443,Drug classes affecting intracranial aneurysm risk: genetic correlation and Mendelian randomization,2023
9,https://www.medrxiv.org/content/10.1101/2023.10.23.23297335,Altered Platelet-Megakaryocyte Endocytosis and Trafficking of Albumin and Fibrinogen in RUNX1 Haplodeficiency,2023
7,https://www.medrxiv.org/content/10.1101/2023.10.23.23297335,Altered Platelet-Megakaryocyte Endocytosis and Trafficking of Albumin and Fibrinogen in RUNX1 Haplodeficiency,2023
1,https://www.medrxiv.org/content/10.1101/2023.10.23.23297443,Drug classes affecting intracranial aneurysm risk: genetic correlation and Mendelian randomization,2023
5,https://www.medrxiv.org/content/10.1101/2023.10.22.23297375,Electroconvulsive therapy increases cortical thickness in depression: A systematic review,2023
3,https://www.medrxiv.org/content/10.1101/2023.10.19.23297288,Low-flow in aortic valve stenosis patients with reduced ejection fraction does not depend on left ventricular function,2023
6,https://www.medrxiv.org/content/10.1101/2023.10.17.23297185,Systematic assessment of early brain injury severity at admission with aneurysmal subarachnoid hemorrhage,2023
6,https://www.medrxiv.org/content/10.1101/2023.10.19.23297286,Specific morphology of coronary artery aneurysms in mainly Caucasian Kawasaki Disease patients - Initial data from the Cardiac Catheterization in Kawasaki Disease registry,2023
10,https://www.medrxiv.org/content/10.1101/2023.10.17.23297166,Diffusion Deep Learning for Brain Age Prediction and Longitudinal Tracking in Children Through Adulthood,2023
6,https://www.medrxiv.org/content/10.1101/2023.10.23.23297445,Increased Risks of Large-Artery Atherosclerosis and Brainstem Stroke in Patients With Nasopharyngeal Carcinoma,2023
8,https://www.medrxiv.org/content/10.1101/2023.07.26.23293038,A novel gene-screening approach reveals QSOX1/IL1RAP as promising biomarkers for the severity of non-alcoholic fatty liver disease.,2023
7,https://www.medrxiv.org/content/10.1101/2023.10.23.23297376,Identification of therapeutic targets for 16 clinical diseases by integrating human plasma proteome with genome,2023
6,https://www.medrxiv.org/content/10.1101/2023.10.23.23297376,Identification of therapeutic targets for 16 clinical diseases by integrating human plasma proteome with genome,2023
8,https://www.medrxiv.org/content/10.1101/2023.10.20.23297308,"Preliminary efficacy of a community health worker homebased intervention for the control and management of hypertension in Kiambu County, Kenya- A randomized control trial",2023
9,https://www.medrxiv.org/content/10.1101/2023.10.23.23297414,Prospective analysis of incident disease among individuals of diverse ancestries using genetic and conventional risk factors,2023
6,https://www.medrxiv.org/content/10.1101/2023.07.26.23293038,A novel gene-screening approach reveals QSOX1/IL1RAP as promising biomarkers for the severity of non-alcoholic fatty liver disease.,2023
6,https://www.medrxiv.org/content/10.1101/2023.10.23.23297390,Shortening heart rate variability measurement time to 1 minute using deep learning: Implication of real-time measurement of heart rate variability,2023
1,https://www.medrxiv.org/content/10.1101/2023.10.24.23297371,Helium optically pumped magnetometers can detect epileptic abnormalities as well as SQUIDs as shown by intracerebral recordings,2023
1,https://www.medrxiv.org/content/10.1101/2023.07.26.23293038,A novel gene-screening approach reveals QSOX1/IL1RAP as promising biomarkers for the severity of non-alcoholic fatty liver disease.,2023
6,https://www.medrxiv.org/content/10.1101/2023.10.20.23297308,"Preliminary efficacy of a community health worker homebased intervention for the control and management of hypertension in Kiambu County, Kenya- A randomized control trial",2023
6,https://www.medrxiv.org/content/10.1101/2023.10.22.23297069,Post-COVID chronic neuropsychiatric symptoms persisting beyond one year from infection- a case-control study and network analysis,2023
1,https://www.medrxiv.org/content/10.1101/2023.10.22.23297366,Environmentally persistent free radicals in household dust: the seasonal and longitudinal trends,2023
6,https://www.medrxiv.org/content/10.1101/2023.10.23.23297340,Defining normal inflammatory marker and vital sign responses to suspected bloodstream infection in adults with positive and negative blood cultures,2023
1,https://www.medrxiv.org/content/10.1101/2023.02.16.23286027,Parental education and income are linked to offspring cortical brain structure and psychopathology at 9-11 years,2023
7,https://www.medrxiv.org/content/10.1101/2023.10.19.23297288,Low-flow in aortic valve stenosis patients with reduced ejection fraction does not depend on left ventricular function,2023
9,https://www.medrxiv.org/content/10.1101/2023.10.19.23297288,Low-flow in aortic valve stenosis patients with reduced ejection fraction does not depend on left ventricular function,2023
10,https://www.medrxiv.org/content/10.1101/2023.02.16.23286027,Parental education and income are linked to offspring cortical brain structure and psychopathology at 9-11 years,2023
1,https://www.medrxiv.org/content/10.1101/2023.10.22.23297367,Household characteristics associated with environmentally persistent free radicals in house dust in two Australian locations,2023
1,https://www.medrxiv.org/content/10.1101/2023.10.23.23297438,Predicting new onset thought disorder in early adolescence with optimized deep learning implicates environmental-putamen interactions,2023
4,https://www.medrxiv.org/content/10.1101/2023.10.19.23297286,Specific morphology of coronary artery aneurysms in mainly Caucasian Kawasaki Disease patients - Initial data from the Cardiac Catheterization in Kawasaki Disease registry,2023
9,https://www.medrxiv.org/content/10.1101/2023.10.23.23297445,Increased Risks of Large-Artery Atherosclerosis and Brainstem Stroke in Patients With Nasopharyngeal Carcinoma,2023
6,https://www.medrxiv.org/content/10.1101/2023.10.23.23297385,Comparative Immune profiling in Pancreatic Ductal Adenocarcinoma Progression Among South African Patients,2023
1,https://www.medrxiv.org/content/10.1101/2023.10.20.23297337,A FLASH model of radiolytic oxygen depletion and reactive oxygen species for differential tumor and normal-tissue response,2023
1,https://www.medrxiv.org/content/10.1101/2023.10.23.23297385,Comparative Immune profiling in Pancreatic Ductal Adenocarcinoma Progression Among South African Patients,2023
7,https://arxiv.org/abs/2005.02182,"Opportunities for multiscale computational modelling of serotonergic
  drug effects in Alzheimer's disease",2020
10,https://arxiv.org/abs/0902.0089,Changes in chromatin state in donors subjected to physical stress,2009
5,https://arxiv.org/abs/1905.03557,"Comparative approaches to understanding thyroid hormone regulation of
  neurogenesis",2019
9,https://arxiv.org/abs/1207.5956,Colorectal cancers differ in respect of PARP-1 protein expression,2012
9,https://arxiv.org/abs/1206.0324,"What does the Allen Gene Expression Atlas tell us about mouse brain
  evolution?",2012
7,https://arxiv.org/abs/1804.01069,"Routinely quantifying single cell proteomes: A new age in quantitative
  biology and medicine",2018
1,https://arxiv.org/abs/2004.02631,"Reaction Cycles of Halogen Species in the Immune Defense: Implications
  for Human Health and Diseases and the Pathology and Treatment of COVID-19",2020
7,https://arxiv.org/abs/2410.16169,"The Interplay Between Physical Activity, Protein Consumption, and Sleep
  Quality in Muscle Protein Synthesis",2024
6,https://arxiv.org/abs/2208.09338,"Microbiome and metabolome insights into the role of the
  gastrointestinal-brain axis in neurodegenerative diseases: unveiling
  potential therapeutic targets",2022
5,https://arxiv.org/abs/1003.1993,A stem-cell ageing hypothesis on the origin of Parkinson's disease,2010
5,https://arxiv.org/abs/1804.11078,"Pediatric lymphoma may develop by ""one-step"" cell transformation of a
  lymphoid cell",2018
9,https://arxiv.org/abs/2201.11164,"Focal cortical dysplasia as a cause of epilepsy: the current evidence of
  associated genes and future therapeutic treatments",2022
9,https://arxiv.org/abs/1804.11083,"Development of pediatric myeloid leukemia may be related to the
  repeatedbone-remodeling during bone-growth",2018
7,https://arxiv.org/abs/1509.07786,"CYP3A Mediated Ketamine Metabolism is Severely Impaired in Liver S9
  Fractions from Aging Sprague Dawley Rats",2015
6,https://arxiv.org/abs/1512.06896,"A mathematical model of granulopoiesis incorporating the negative
  feedback dynamics and kinetics of G-CSF/neutrophil binding and
  internalisation",2015
6,https://arxiv.org/abs/1110.0584,Model of pathogenesis of psoriasis. Part 1. Systemic psoriatic process,2011
3,https://arxiv.org/abs/2403.15076,Comprehensive Lipidomic Automation Workflow using Large Language Models,2024
1,https://arxiv.org/abs/1312.7111,"The shrinking human protein coding complement: are there now fewer than
  20,000 genes?",2013
1,https://arxiv.org/abs/1503.07040,Traditional aging theories: which ones are useful?,2015
5,https://arxiv.org/abs/1512.06896,"A mathematical model of granulopoiesis incorporating the negative
  feedback dynamics and kinetics of G-CSF/neutrophil binding and
  internalisation",2015
6,https://arxiv.org/abs/2312.16875,"Cellular forgetting, desensitisation, stress and aging in signalling
  networks. When do cells refuse to learn more?",2023
6,https://arxiv.org/abs/2002.02642,"The weakest link bridging germinal center B cells and follicular
  dendritic cells limits antibody affinity maturation",2020
3,https://arxiv.org/abs/2506.20776,"Balancing the cellular budget: lessons in metabolism from microbes to
  cancer",2025
7,https://arxiv.org/abs/2011.10319,"Homozygous GRN mutations: unexpected phenotypes and new insights into
  pathological and molecular mechanisms",2020
10,https://arxiv.org/abs/2003.07828,On the gene expression landscape of cancer,2020
4,https://arxiv.org/abs/0707.4174,"Retinoblastoma protein is the likely common effector for distinct
  anti-aging pathways",2007
9,https://arxiv.org/abs/0706.1996,"Planet RB: a personal contribution to a proteomic map of human
  retinoblastoma protein",2007
1,https://arxiv.org/abs/2307.14806,"Prevalence and Associated Factors of Human Papillomavirus Infection
  among Iraqi Women",2023
10,https://arxiv.org/abs/1407.6030,"Information -sharing, adaptive epigenetics and human longevity",2014
1,https://arxiv.org/abs/1501.05842,"Heart rate and its variability as an indicator of mental health in male
  prisoners",2015
4,https://arxiv.org/abs/0706.1996,"Planet RB: a personal contribution to a proteomic map of human
  retinoblastoma protein",2007
1,https://arxiv.org/abs/2509.11482,"Comparison of Forteo and Teriparatide on Improvements in Bone Mineral
  Density",2025
3,https://arxiv.org/abs/2507.18602,Open problems in ageing science: A roadmap for biogerontology,2025
1,https://arxiv.org/abs/2109.11616,"Fetal oxygen delivery and consumption and blood gases in relation to
  gestational age",2021
1,https://arxiv.org/abs/2407.00420,"Cement Dust Exposure and Risk of Hyperglycemia and Overweight among
  Artisans and Residents Close to a Cement Factory in Sokoto, Nigeria",2024
6,https://arxiv.org/abs/1501.05842,"Heart rate and its variability as an indicator of mental health in male
  prisoners",2015
5,https://arxiv.org/abs/2509.11482,"Comparison of Forteo and Teriparatide on Improvements in Bone Mineral
  Density",2025
4,https://arxiv.org/abs/2507.10556,"Analysis of Biomedical Data to Assess the Risk of Heart Rate Variability
  in Athletes Participating in Long-Term Excessive Endurance Exercise",2025
6,https://arxiv.org/abs/2509.12126,"A Mathematical Model of Wound Healing: Effects of Local and Systemic
  Factors",2025
2,https://arxiv.org/abs/2402.16271,"Rebuildable biochronometer: inferences and hypothesis on eukaryotic
  timing system",2024
1,https://arxiv.org/abs/0808.1371,"Iron Behaving Badly: Inappropriate Iron Chelation as a Major Contributor
  to the Aetiology of Vascular and Other Progressive Inflammatory and
  Degenerative Diseases",2008
6,https://arxiv.org/abs/1911.02995,"Considerations for Using the Vasculature as a Coordinate System to Map
  All the Cells in the Human Body",2019
9,https://arxiv.org/abs/2007.10274,"Ribonucleocapsid assembly/packaging signals in the genomes of the
  coronaviruses SARS-CoV and SARS-CoV-2: Detection, comparison and implications
  for therapeutic targeting",2020
1,https://arxiv.org/abs/2007.14926,"Healthcare Utilization and Perceived Health Status from Falun Gong
  Practitioners in Taiwan: A Pilot SF-36 Survey",2020
1,https://arxiv.org/abs/2112.01002,Attaining scalable storage-expansion dualism for bioartificial tissues,2021
4,https://arxiv.org/abs/2509.12126,"A Mathematical Model of Wound Healing: Effects of Local and Systemic
  Factors",2025
8,https://arxiv.org/abs/2502.03269,"Modeling and Optimization of Insulin Injection for Type-1 Diabetes
  Mellitus Management",2025
8,https://arxiv.org/abs/2407.13797,"Quantifying vitamin D intake among Aboriginal and Torres Strait Islander
  peoples in Australia",2024
8,https://arxiv.org/abs/2501.01043,"Higher serum 25(OH)D concentration is associated with lower risk of
  metabolic syndrome among Aboriginal and Torres Strait Islander peoples in
  Australia",2025
1,https://arxiv.org/abs/1912.04949,"Venue-based HIV testing at sex work hotspots to reach adolescent girls
  and young women living with HIV: a cross-sectional study in Mombasa, Kenya",2019
1,https://arxiv.org/abs/1501.03258,"Yeast caspase 1 suppresses the burst of reactive oxygen species and
  maintains mitochondrial stability in Saccharomyces cerevisiae",2015
10,https://arxiv.org/abs/1912.02991,Chromatin Structure Changes in Human Disease: A Mini Review,2019
6,https://arxiv.org/abs/1206.0529,Cytokine expression in malaria-infected non-human primate placentas,2012
1,https://arxiv.org/abs/2003.04538,"Emerging classes of antioxidant to cancer therapy: a review of clinical
  and experimental studies",2020
1,https://arxiv.org/abs/1903.10120,"Modeling transport and mean age of dense core vesicles in large axonal
  arbors",2019
6,https://arxiv.org/abs/q-bio/0609026,"Mechanisms of B cell Synapse Formation Predicted by Stochastic
  Simulation",2006
3,https://arxiv.org/abs/1809.01882,Mitochondrial network state scales mtDNA genetic dynamics,2018
9,https://arxiv.org/abs/1912.04337,"Exact solution of stochastic gene expression models with bursting, cell
  cycle and replication dynamics",2019
6,https://arxiv.org/abs/q-bio/0411019,A simple derivation of the Gompertz law for human mortality,2004
6,https://arxiv.org/abs/2304.02794,Nonequilibrium antigen recognition during infections and vaccinations,2023
7,https://arxiv.org/abs/2505.24394,"Refining Platelet Purification Methods: Enhancing Proteomics for
  Clinical Applications",2025
1,https://arxiv.org/abs/q-bio/0609026,"Mechanisms of B cell Synapse Formation Predicted by Stochastic
  Simulation",2006
3,https://arxiv.org/abs/1404.3604,"Thesis: The Effects of Hypoxia, Metabolic Restriction and Magnetic
  Fields on Chromosome Instability and Karyotype Contraction in Cancer Cell
  Lines",2014
2,https://arxiv.org/abs/1305.4264,"Moderate stem cell telomere shortening rate postpones cancer onset in
  stochastic model",2013
7,https://arxiv.org/abs/1706.03085,"Pattern Formation in the Longevity-Related Expression of Heat Shock
  Protein-16.2 in Caenorhabditis elegans",2017
3,https://arxiv.org/abs/1209.5754,"Extra-Low-Frequency Magnetic Fields alter Cancer Cells through Metabolic
  Restriction",2012
10,https://arxiv.org/abs/1811.06018,DNA methylation markers to assess biological age,2018
6,https://arxiv.org/abs/2508.20150,"Biomarker Integration and Biosensor Technologies Enabling AI-Driven
  Insights into Biological Aging",2025
9,https://arxiv.org/abs/q-bio/0402016,"Size of the stable population in the Penna bit-string model of
  biological aging",2004
2,https://arxiv.org/abs/2407.11453,"Stochastic branching models for the telomeres dynamics in a model
  including telomerase activity",2024
6,https://arxiv.org/abs/1805.01552,"Normative atlases of neuroelectric brain activity and connectivity from
  a large human cohort",2018
4,https://arxiv.org/abs/1301.1093,"Live Young, Die Later: Senescence in the Penna Model of Aging",2013
2,https://arxiv.org/abs/q-bio/0507006,"Does telomere elongation lead to a longer lifespan if cancer is
  considered?",2005
9,https://arxiv.org/abs/1612.03976,Simulations of populations of Sapajus robustus in a fragmented landscape,2016
10,https://arxiv.org/abs/2501.02401,"iTARGET: Interpretable Tailored Age Regression for Grouped Epigenetic
  Traits",2025
4,https://arxiv.org/abs/2402.07111,A multitype Galton-Watson model for rejuvenating cells,2024
10,https://arxiv.org/abs/2309.17106,Population dynamics model for aging,2023
9,https://arxiv.org/abs/cond-mat/0308532,"Positive mutations and mutation-dependent Verhulst factor in Penna
  ageing model",2003
10,https://arxiv.org/abs/2503.20357,"Economic impact of biomarker-based aging interventions on healthcare
  costs and individual value",2025
1,https://arxiv.org/abs/2508.16667,BrainPath: Generating Subject-Specific Brain Aging Trajectories,2025
10,https://arxiv.org/abs/2407.15301,"U-learning for Prediction Inference via Combinatory Multi-Subsampling:
  With Applications to LASSO and Neural Networks",2024
10,https://arxiv.org/abs/2509.03330,"Network-driven discovery of repurposable drugs targeting hallmarks of
  aging",2025
5,https://arxiv.org/abs/1109.0029,"Rare coding SNP in DZIP1 gene associated with late-onset sporadic
  Parkinson's disease",2011
1,https://arxiv.org/abs/2502.11384,"Beyond Cortisol! Physiological Indicators of Welfare for Dogs: Deficits,
  Misunderstandings and Opportunities",2025
1,https://arxiv.org/abs/2202.00861,"An Age-dependent Feedback Control Model for Calcium and Reactive Oxygen
  Species in Yeast Cells",2022
1,https://arxiv.org/abs/2208.13484,"Pasture Intake Protects Against Commercial Diet-induced
  Lipopolysaccharide Production Facilitated by Gut Microbiota through
  Activating Intestinal Alkaline Phosphatase Enzyme in Meat Geese",2022
1,https://arxiv.org/abs/1502.04591,"Photostimulation activates restorable fragmentation of single
  mitochondrion by initiating oxide flashes",2015
1,https://arxiv.org/abs/1201.4499,"Mathematical and computational modeling for describing the basic
  behavior of free radicals and antioxidants within epithelial cells",2012
2,https://arxiv.org/abs/q-bio/0502004,Telomere loss limits the rate of human epithelial tumor formation,2005
2,https://arxiv.org/abs/1808.00864,"Brief increases in corticosterone affect morphology, stress responses,
  and telomere length, but not post-fledging movements, in a wild songbird",2018
2,https://arxiv.org/abs/2311.09678,A branching model for intergenerational telomere length dynamics,2023
2,https://arxiv.org/abs/q-bio/0609040,Aging and Immortality in a Cell Proliferation Model,2006
2,https://arxiv.org/abs/1511.05046,"Mathematical Analysis of a Clonal Evolution Model of Tumour Cell
  Proliferation",2015
2,https://arxiv.org/abs/1711.04266,Do cells sense time by number of divisions?,2017
2,https://arxiv.org/abs/1606.06842,"Effects of initial telomere length distribution on senescence onset and
  heterogeneity",2016
2,https://arxiv.org/abs/1503.06969,"Hox genes underlie metazoan development, but what controls them?",2015
4,https://arxiv.org/abs/2406.13889,Network-community analysis of cellular senescence,2024
4,https://arxiv.org/abs/2402.00624,"Targeting of chondrocyte plasticity via connexin43 modulation attenuates
  cellular senescence and fosters a pro-regenerative environment in
  osteoarthritis",2024
4,https://arxiv.org/abs/1506.00597,The Universality of Cancer,2015
4,https://arxiv.org/abs/1312.6356,"Cancer stem cells display extremely large evolvability: alternating
  plastic and rigid networks as a potential mechanism",2013
4,https://arxiv.org/abs/1308.6028,"Senescent Cells in Growing Tumors: Population Dynamics and Cancer Stem
  Cells",2013
4,https://arxiv.org/abs/1606.01788,Lattice Percolation Approach to 3D Modeling of Tissue Aging,2016
4,https://arxiv.org/abs/2211.03312,Optimal intercellular competition in senescence and cancer,2022
4,https://arxiv.org/abs/2303.05856,"Intercellular competitive growth dynamics with microenvironmental
  feedback",2023
5,https://arxiv.org/abs/1408.4518,First Passage Problems in Biology,2014
8,https://arxiv.org/abs/2205.08308,"The Relationship Between Insulin Resistance Neutrophil to Lymphocyte
  Ratio",2022
7,https://arxiv.org/abs/1303.1904,"Localization of protein aggregation in Escherichia coli is governed by
  diffusion and nucleoid macromolecular crowding effect",2013
7,https://arxiv.org/abs/2012.09805,A native chemical chaperone in the human eye lens,2020
7,https://arxiv.org/abs/1607.02110,"An internal disulfide locks a misfolded aggregation-prone intermediate
  in cataract-linked mutants of human γD-crystallin",2016
7,https://arxiv.org/abs/q-bio/0701030,Molecular chaperones: The modular evolution of cellular networks,2007
8,https://arxiv.org/abs/2305.11425,"Neurotrophic Effects of Intermittent Fasting, Calorie Restriction and
  Exercise: A Review and Annotated Bibliography",2023
9,https://arxiv.org/abs/1411.1448,"Modeling Age-Dependent Radiation-Induced Second Cancer Risks and
  Estimation of Mutation Rate: An Evolutionary Approach",2014
9,https://arxiv.org/abs/2004.02141,Tau affects P53 function and cell fate during the DNA damage response,2020
9,https://arxiv.org/abs/1604.06922,"Modelling the Structure of a Protein Domain (N-terminal of XPB) Linked
  with Protein Synthesis, DNA Damage Repair, Rare Diseases, Cancer
  Therapeutics, and Tuberculosis",2016
9,https://arxiv.org/abs/1710.04195,"Extreme value statistics of mutation accumulation in renewing cell
  populations",2017
9,https://arxiv.org/abs/2307.15471,"Somatic mutations in human ageing: New insights from DNA sequencing and
  inherited mutations",2023
9,https://arxiv.org/abs/0911.0814,"Modelling the Evolution of Spatially Distributed Populations in the
  Uniformly Changing Environment - Sympatric Speciation",2009
10,https://arxiv.org/abs/2312.13302,"Longitudinal prediction of DNA methylation to forecast epigenetic
  outcomes",2023
10,https://arxiv.org/abs/1612.06650,"Partially blind domain adaptation for age prediction from DNA
  methylation data",2016
10,https://arxiv.org/abs/2011.10447,"The MAPT gene is differentially methylated in the progressive
  supranuclear palsy brain",2020
10,https://arxiv.org/abs/2111.02692,"Human Age Estimation from Gene Expression Data using Artificial Neural
  Networks",2021
10,https://arxiv.org/abs/2408.00984,"GraphAge: Unleashing the power of Graph Neural Network to Decode
  Epigenetic Aging",2024
10,https://arxiv.org/abs/2410.23595,"Disentangling Interpretable Factors with Supervised Independent Subspace
  Principal Component Analysis",2024
7,https://arxiv.org/abs/1212.1928,In the search of molecular signature of sarcopenia in C. elegans,2012
10,https://arxiv.org/abs/1212.1920,Quantitative transcriptional analysis of aging C. elegans,2012
1,https://arxiv.org/abs/1704.06086,Do ROS really slow down aging in C. elegans?,2017
1,https://arxiv.org/abs/2310.12883,A Markovian dynamics for C. elegans behavior across scales,2023
8,https://arxiv.org/abs/2510.07657,Upconverting microgauges reveal intraluminal force dynamics in vivo,2025
8,https://arxiv.org/abs/1706.03085,"Pattern Formation in the Longevity-Related Expression of Heat Shock
  Protein-16.2 in Caenorhabditis elegans",2017
1,https://arxiv.org/abs/1112.5507,Fast Approximate Quadratic Programming for Large (Brain) Graph Matching,2011
1,https://arxiv.org/abs/1505.05782,"Dynamics of Wolbachia pipientis gene expression across the Drosophila
  melanogaster life cycle",2015
3,https://arxiv.org/abs/0811.2015,"Metabolomic and flux-balance analysis of age-related decline of hypoxia
  tolerance in Drosophila muscle tissue",2008
1,https://arxiv.org/abs/1209.3456,An age-of-allele test of neutrality for transposable element insertions,2012
1,https://arxiv.org/abs/1508.01537,Computational model of axon guidance,2015
8,https://arxiv.org/abs/2403.15076,Comprehensive Lipidomic Automation Workflow using Large Language Models,2024
9,https://arxiv.org/abs/2210.01546,An RNA Sequencing Analysis of Glaucoma Genesis in Mice,2022
6,https://arxiv.org/abs/2401.04602,Impact of maternal high fat on neurovascular unit of adult offspring,2024
7,https://arxiv.org/abs/1909.08466,"Retinal analysis of a mouse model of Alzheimer's disease with
  multi-contrast optical coherence tomography",2019
6,https://arxiv.org/abs/2311.13901,"Differential action of TIGIT on islet and peripheral nerve autoimmunity
  in the NOD mouse",2023
7,https://arxiv.org/abs/2403.15926,Altered patterning of neural activity in a tauopathy mouse model,2024
9,https://arxiv.org/abs/q-bio/0606040,"Cerebellar Purkinje Cell Loss in Heterozygous Rora+/-Mice: A
  Longitudinal Study",2006
4,https://arxiv.org/abs/2409.05047,"Machine Learning-Based Prediction of Key Genes Correlated to the
  Subretinal Lesion Severity in a Mouse Model of Age-Related Macular
  Degeneration",2024
1,https://arxiv.org/abs/2006.01511,"Study of iron complexes in visceral organs and brain from a ${}^57$Fe
  enriched $β$-thalassaemia mouse model via Mössbauer Spectroscopy",2020
1,https://arxiv.org/abs/2306.03870,"Multimodal imaging of the mouse eye using visible light photoacoustic
  ophthalmoscopy and near-infrared-II optical coherence tomography",2023
5,https://arxiv.org/abs/1105.0695,Modelling hippocampal neurogenesis across the lifespan in seven species,2011
9,https://arxiv.org/abs/2506.05992,"Cancer model with moving extinction threshold reproduces real cancer
  data",2025
9,https://arxiv.org/abs/1408.0463,"Stability analysis of a model gene network links aging, stress
  resistance, and negligible senescence",2014
9,https://www.cell.com/cell/fulltext/S0092-8674(13)00645-4,The Hallmarks of Aging,2013
2,https://www.cell.com/cell/fulltext/S0092-8674(13)00645-4,The Hallmarks of Aging,2013
10,https://www.cell.com/cell/fulltext/S0092-8674(13)00645-4,The Hallmarks of Aging,2013
7,https://www.cell.com/cell/fulltext/S0092-8674(13)00645-4,The Hallmarks of Aging,2013
8,https://www.cell.com/cell/fulltext/S0092-8674(13)00645-4,The Hallmarks of Aging,2013
3,https://www.cell.com/cell/fulltext/S0092-8674(13)00645-4,The Hallmarks of Aging,2013
4,https://www.cell.com/cell/fulltext/S0092-8674(13)00645-4,The Hallmarks of Aging,2013
5,https://www.cell.com/cell/fulltext/S0092-8674(13)00645-4,The Hallmarks of Aging,2013
6,https://www.cell.com/cell/fulltext/S0092-8674(13)00645-4,The Hallmarks of Aging,2013
9,https://www.cell.com/cell/fulltext/S0092-8674(22)01377-0,Hallmarks of Aging: An Expanding Universe,2023
